44, 3, 326232, 9, 4, 3, 3, 1, 1, 1, 0, 0, 48, 1, 0
34, 3, 581071, 2, 9, 5, 1, 1, 1, 1, 0, 0, 48, 1, 1
40, 3, 220589, 7, 12, 1, 1, 1, 1, 2, 0, 0, 40, 1, 0
38, 4, 161463, 6, 10, 2, 5, 2, 2, 1, 0, 0, 40, 1, 0
44, 3, 95255, 6, 10, 3, 1, 5, 1, 2, 0, 0, 40, 1, 0
34, 4, 223267, 6, 10, 3, 12, 4, 1, 1, 0, 0, 72, 1, 0
22, 3, 236769, 1, 13, 1, 4, 1, 1, 1, 0, 0, 20, 9, 0
58, 6, 229498, 6, 10, 6, 6, 1, 1, 2, 0, 0, 20, 1, 1
43, 3, 177083, 6, 10, 3, 11, 5, 1, 2, 0, 0, 30, 1, 0
23, 3, 287681, 2, 9, 1, 7, 4, 1, 1, 0, 0, 40, 16, 0
41, 3, 49797, 6, 10, 5, 2, 1, 2, 2, 0, 0, 40, 1, 0
44, 3, 174051, 6, 10, 1, 5, 1, 1, 1, 0, 0, 35, 1, 0
32, 3, 194901, 2, 9, 2, 1, 2, 1, 1, 0, 0, 40, 1, 0
38, 5, 252250, 7, 12, 2, 12, 2, 1, 1, 0, 0, 56, 1, 1
47, 3, 191277, 6, 10, 2, 6, 2, 1, 1, 0, 0, 50, 1, 1
24, 3, 174907, 2, 9, 1, 5, 4, 1, 2, 0, 0, 30, 1, 0
39, 3, 167140, 4, 14, 2, 2, 2, 1, 1, 0, 0, 40, 1, 0
32, 3, 236543, 16, 8, 3, 12, 4, 1, 1, 0, 0, 54, 5, 0
40, 3, 214242, 2, 9, 2, 10, 2, 1, 1, 0, 0, 50, 1, 0
34, 3, 216864, 2, 9, 3, 5, 5, 1, 2, 0, 3770, 45, 1, 0
34, 3, 245211, 2, 9, 1, 7, 5, 1, 1, 2036, 0, 30, 1, 0
57, 3, 437727, 4, 14, 2, 4, 2, 1, 1, 0, 1977, 45, 1, 1
71, 3, 200418, 15, 3, 2, 8, 2, 1, 1, 0, 0, 40, 1, 0
45, 5, 167334, 4, 14, 1, 4, 1, 1, 1, 0, 0, 50, 1, 1
54, 3, 146834, 2, 9, 3, 8, 1, 1, 1, 0, 0, 45, 1, 0
26, 3, 78424, 8, 11, 1, 6, 5, 1, 2, 0, 0, 54, 1, 0
37, 3, 182675, 6, 10, 2, 2, 3, 1, 2, 0, 0, 45, 1, 1
28, 2, 38079, 6, 10, 2, 9, 2, 1, 1, 0, 0, 55, 1, 0
42, 3, 115178, 1, 13, 3, 4, 5, 1, 2, 0, 0, 15, 1, 0
45, 3, 195949, 2, 9, 2, 7, 2, 1, 1, 0, 0, 40, 1, 0
37, 3, 167415, 2, 9, 2, 6, 2, 1, 1, 0, 0, 50, 1, 0
57, 3, 223214, 2, 9, 2, 6, 2, 1, 1, 0, 0, 50, 1, 0
39, 3, 22245, 1, 13, 2, 4, 1, 1, 1, 0, 0, 60, 1, 0
45, 1, 81853, 6, 10, 2, 1, 3, 3, 2, 0, 0, 40, 1, 1
30, 3, 147921, 8, 11, 3, 1, 1, 1, 2, 0, 0, 46, 1, 0
27, 3, 29261, 2, 9, 7, 7, 2, 1, 1, 0, 0, 40, 1, 1
44, 3, 257758, 11, 16, 2, 4, 2, 1, 1, 0, 0, 40, 1, 1
44, 1, 136546, 11, 16, 2, 4, 2, 1, 1, 0, 1902, 40, 1, 1
38, 3, 205493, 2, 9, 2, 2, 3, 1, 2, 0, 0, 60, 1, 1
19, 3, 71650, 2, 9, 1, 9, 4, 1, 1, 0, 0, 40, 1, 0
39, 3, 150217, 6, 10, 3, 6, 1, 1, 2, 0, 0, 38, 1, 0
55, 6, 258648, 12, 6, 6, 8, 1, 1, 1, 0, 0, 40, 1, 0
17, 3, 114798, 12, 6, 1, 5, 4, 1, 2, 0, 0, 20, 1, 0
43, 3, 186188, 6, 10, 3, 1, 5, 1, 2, 0, 0, 40, 1, 0
36, 5, 175255, 2, 9, 2, 5, 3, 1, 2, 0, 0, 35, 1, 0
45, 3, 249935, 1, 13, 2, 9, 2, 1, 1, 0, 0, 60, 1, 0
44, 3, 120277, 4, 14, 2, 2, 2, 1, 1, 0, 0, 38, 1, 1
26, 3, 193165, 6, 10, 2, 8, 2, 1, 1, 0, 0, 52, 1, 1
32, 3, 185027, 7, 12, 2, 7, 2, 1, 1, 0, 1887, 40, 34, 1
21, 3, 221418, 2, 9, 1, 5, 4, 1, 2, 0, 0, 40, 1, 0
43, 4, 56063, 1, 13, 2, 6, 2, 1, 1, 0, 0, 60, 1, 0
34, 3, 153927, 2, 9, 2, 7, 2, 1, 1, 0, 0, 40, 1, 0
33, 1, 163110, 1, 13, 1, 4, 1, 1, 1, 0, 0, 20, 1, 0
40, 6, 175696, 2, 9, 1, 6, 1, 1, 1, 0, 0, 51, 1, 0
46, 3, 143189, 15, 3, 1, 10, 4, 1, 2, 0, 0, 40, 23, 0
20, -1, 114969, 2, 9, 1, -1, 4, 1, 1, 0, 0, 40, 1, 0
54, 1, 32778, 2, 9, 6, 2, 1, 1, 2, 0, 0, 40, 1, 0
23, 3, 150683, 6, 10, 1, 2, 4, 1, 1, 0, 0, 40, 1, 0
58, 6, 78104, 2, 9, 2, 2, 2, 1, 1, 0, 0, 45, 1, 0
25, 3, 335005, 6, 10, 2, 12, 2, 1, 1, 3137, 0, 40, 1, 0
50, 5, 311551, 4, 14, 2, 4, 2, 1, 1, 7688, 0, 50, 1, 1
42, 2, 201520, 2, 9, 2, 7, 2, 1, 1, 0, 0, 45, 1, 0
25, 3, 124111, 2, 9, 1, 5, 1, 1, 2, 0, 0, 38, 1, 0
60, 3, 166386, 3, 7, 2, 10, 3, 3, 2, 0, 0, 30, 46, 0
43, 1, 117471, 2, 9, 1, 1, 1, 1, 2, 0, 0, 40, 1, 0
25, 3, 361307, 1, 13, 1, 6, 4, 1, 2, 0, 0, 40, 1, 0
31, 3, 142038, 2, 9, 2, 7, 3, 1, 2, 0, 0, 45, 1, 0
35, 3, 276552, 2, 9, 3, 7, 1, 1, 1, 0, 0, 40, 1, 0
48, 3, 50402, 6, 10, 3, 10, 5, 1, 1, 0, 0, 40, 1, 0
43, 2, 174090, 2, 9, 2, 1, 3, 1, 2, 0, 0, 20, 1, 1
27, 3, 277760, 2, 9, 3, 2, 5, 1, 2, 0, 0, 40, 1, 0
24, 3, 24243, 2, 9, 1, 7, 1, 1, 1, 0, 1590, 40, 1, 0
44, 6, 151089, 2, 9, 2, 2, 2, 1, 1, 0, 1887, 70, 1, 1
52, 2, 165278, 2, 9, 2, 8, 2, 1, 1, 0, 0, 22, 1, 0
49, 3, 182752, 6, 10, 2, 1, 3, 1, 2, 0, 0, 40, 1, 1
31, 3, 173002, 2, 9, 1, 1, 4, 1, 2, 0, 0, 40, 1, 0
59, 3, 261232, 3, 7, 3, 9, 1, 1, 1, 0, 0, 40, 1, 0
27, 3, 164607, 1, 13, 2, 5, 2, 1, 1, 0, 0, 40, 1, 0
